ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL,
2015,12,32,3,10,300,0119.1040,2,N,1,6,2,0,30,30,0,48,1600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,300,0119.1040,2,S,1,6,2,0,70,70,0,112,1600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,300,0119.2050,0,N,1,6,9,0,100,100,0,9000,90000,50.00,Confirmo rendimento elevado.,15/12/2015,LUIZMORAES,100,50,
2015,12,32,3,10,300,0119.2130,0,S,1,6,2,0,200,200,0,5000,25000,350.00,,15/12/2015,LUIZMORAES,100,270,
2015,12,32,3,10,300,0119.4020,1,S,1,6,2,0,6,6,50,72,12000,1250.00,,15/12/2015,LUIZMORAES,100,1300,
2015,12,32,3,10,300,0119.9010,0,S,1,6,2,0,6,6,0,180,30000,160.00,,15/12/2015,LUIZMORAES,100,160,
2015,12,32,3,10,300,0121.1200,0,S,1,6,2,0,50,50,20,125,2500,2000.00,Novas áreas devido a bons preços,15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,300,0121.1260,0,S,1,6,2,0,100,100,0,5000,50000,150.00,,15/12/2015,LUIZMORAES,100,225,
2015,12,32,3,10,300,0121.2030,0,S,1,6,2,0,5,5,20,100,20000,190.00,,15/12/2015,LUIZMORAES,100,190,
2015,12,32,3,10,300,0121.2040,0,S,1,6,2,0,100,100,0,1100,11000,950.00,Cultura com bom preço.,15/12/2015,LUIZMORAES,100,266,
2015,12,32,3,10,300,0121.2060,0,S,1,6,2,0,2,2,20,70,35000,800.00,A seca prolongada esta assustando os produtores. produtores bscaram novos fornecedores de mudas,15/12/2015,LUIZMORAES,100,800,
2015,12,32,3,10,300,0121.2080,0,S,1,6,2,0,100,100,0,3000,30000,620.00,,15/12/2015,LUIZMORAES,100,620,
2015,12,32,3,10,300,0121.2100,0,S,1,6,2,0,200,200,0,14000,70000,2000.00,"Devido ao aparecimento de virose e doenças, houve redução da área plantada.",15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,300,0121.3040,0,S,1,6,2,0,150,150,20,1950,13000,90.00,,15/12/2015,LUIZMORAES,100,90,
2015,12,32,3,10,300,0121.3110,0,S,1,6,2,0,800,800,30,36000,45000,700.00,"A forte seca atingiu a produtividade, reduzindo para 45.000 kg/ha.",15/12/2015,LUIZMORAES,100,488,
2015,12,32,3,10,300,0121.5200,0,S,1,6,2,0,2,2,30,50,25000,1800.00,,15/12/2015,LUIZMORAES,100,1565,
2015,12,32,3,10,300,0121.6040,0,S,1,6,2,0,20,20,0,200,10000,320.00,Abril/2015 - ALTERADO por MAURO para 10.000 kg/ha. REVISAR RENDIMENTO.,15/12/2015,LUIZMORAES,100,824,
2015,12,32,3,10,300,0131.0010,0,N,1,6,9,15,40,40,0,600,15000,1000.00,,15/12/2015,LUIZMORAES,100,1000,
2015,12,32,3,10,300,0132.0010,0,S,1,6,2,0,15,15,0,185,12333,5000.00,,15/12/2015,LUIZMORAES,100,5000,
2015,12,32,3,10,300,0132.0020,0,S,1,6,2,0,8,8,0,99,12375,5000.00,,15/12/2015,LUIZMORAES,100,5000,
2015,12,32,3,10,300,0133.1040,0,N,1,6,9,0,10,10,20,220,22000,1400.00,,15/12/2015,LUIZMORAES,100,1400,
2015,12,32,3,10,300,0133.1070,0,N,1,6,9,10,50,50,0,1000,20000,1200.00,,15/12/2015,LUIZMORAES,100,1000,
2015,12,32,3,10,300,0133.2020,0,N,1,6,9,4,6,6,0,30,5000,500.00,Corrigida a área total de cultura e área de produção de 03 hectares para 06 em produção.,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,300,0133.2080,0,N,1,6,9,100,3000,3000,20,36000,12000,1250.00,Novas área em expansão. Estiagem prejudicou a produtividade. Corrigida a área da cultura em produção.,15/12/2015,LUIZMORAES,100,1250,
2015,12,32,3,10,300,0133.2120,0,N,1,6,2,0,7,7,0,140,20000,1000.00,,15/12/2015,LUIZMORAES,100,1000,
2015,12,32,3,10,300,0133.2220,0,N,1,6,9,0,2,2,20,36,18000,1400.00,,15/12/2015,LUIZMORAES,100,1400,
2015,12,32,3,10,300,0133.2310,0,N,1,6,9,0,6,6,0,54,9000,5000.00,,15/12/2015,LUIZMORAES,100,5000,
2015,12,32,3,10,300,0133.2360,0,N,1,6,9,0,5,5,0,100,20000,1800.00,,15/12/2015,LUIZMORAES,100,1800,
2015,12,32,3,10,300,0133.2410,0,N,1,6,2,0,6,6,0,30,5000,1500.00,,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,300,0133.3030,0,N,1,6,9,0,10,10,20,100,10000,500.00,,15/12/2015,LUIZMORAES,100,490,
2015,12,32,3,10,300,0134.0021,0,N,1,6,9,200,2000,2000,20,3000,1500,3500.00,Falta de chuvas prejudicou o rendimento e área sendo substituída por outras culturas.,15/12/2015,LUIZMORAES,100,3500,
2015,12,32,3,10,300,0134.0021,0,S,1,6,2,100,48,48,20,72,1500,3000.00,,15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,300,0134.0022,0,N,1,6,9,100,1600,1600,0,2016,1260,5083.00,"Confirmado a redução do rendimento, devido a linga estiagem. O Rendimento do conilon foi reavaliado pela Incaper local.",15/12/2015,LUIZMORAES,100,4096.6,
2015,12,32,3,10,300,0134.0022,0,S,1,6,2,0,284,284,0,426,1500,5083.00,O Rendimento do conilon foi reavaliado pela Incaper local pois estava subestimado.,15/12/2015,LUIZMORAES,100,4056.6,
2015,12,32,3,10,300,0135.0010,0,N,1,6,9,0,30,30,0,18,600,4200.00,,15/12/2015,LUIZMORAES,100,4200,
2015,12,32,3,10,300,0139.2010,0,N,1,6,9,24,11,11,20,14,1273,2000.00,Área em expansão.,15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,300,0139.9060,0,N,1,6,9,30,90,90,40,160,1778,4250.00,,15/12/2015,LUIZMORAES,100,3350,
2015,12,32,3,10,300,9119.4040,0,N,1,6,9,10,50,50,0,1000,20000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,409,0111.0020,1,N,1,6,2,0,2,2,0,6,3000,850.00,,15/12/2015,LUIZMORAES,100,900,
2015,12,32,3,10,409,0111.0070,1,N,1,1,0,0,0,0,,0,0,,Estão plantando somente para silagem e verde.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,409,0113.0010,0,N,1,6,9,0,100,100,20,3000,30000,45.00,"Junh0 - Cultura sem adubação, baixo rendimento.",15/12/2015,LUIZMORAES,100,45,
2015,12,32,3,10,409,0119.1040,1,N,1,1,2,0,0,0,,0,0,,Não se planta feijão nesta safra.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,409,0119.1040,2,N,1,6,2,0,20,20,0,17,850,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,409,0119.1040,3,N,1,1,2,0,20,20,,17,850,,"Não foi plantada a cultura, devido a seca prolongada na região.",15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,409,0119.2050,0,N,1,6,9,0,100,100,30,3000,30000,40.00,"Junho - Cultura sem adubação, baixo rendimento.",15/12/2015,LUIZMORAES,100,40,
2015,12,32,3,10,409,0119.2130,0,N,1,6,2,0,100,100,50,2000,20000,250.00,,15/12/2015,LUIZMORAES,100,250,
2015,12,32,3,10,409,0119.2130,0,S,1,6,2,0,100,100,50,2000,20000,350.00,"A redução na área de plantio, segundo a COMEA, a causa principal foi o longo período de estiagem no município.",15/12/2015,LUIZMORAES,100,250,
2015,12,32,3,10,409,0119.9010,0,N,1,6,2,0,3,3,0,60,20000,1500.00,Devido a estiagem reduziu o plantio,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,409,0121.2100,0,S,1,6,2,0,1,1,0,50,50000,1750.00,,15/12/2015,LUIZMORAES,100,1825,
2015,12,32,3,10,409,0121.3110,0,S,1,6,2,0,2,2,0,88,44000,125.00,"Inhame - Redução na área de plantio, segundo a COMEA, o município não tem tradição da cultura. E a mão-de-obra, além de escassa é muito cara.",15/12/2015,LUIZMORAES,100,125,
2015,12,32,3,10,409,0121.6040,0,S,1,1,2,0,0,0,,0,0,,"A intenção de plantio era de 10 hectares, devido a seca prolongada no município, não se efetivou o plantio.",15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,409,0132.0020,0,S,1,6,2,0,2,2,0,28,14000,2500.00,"Junho - O aumento na área da cultura, segundo a COMEA, o motivo é a diversificação de cultura, motivado pelo preço e a grande procura pelo produto.",15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,409,0133.2030,0,N,1,6,9,0,5,5,0,60,12000,1400.00,"A informação anterior foi superestimada. A área real do município é de apenas 05 hectares, segundo a COMEA.",15/12/2015,LUIZMORAES,100,1400,
2015,12,32,3,10,409,0133.2080,0,N,1,6,9,100,700,700,30,5600,8000,1200.00,,15/12/2015,LUIZMORAES,100,1200,
2015,12,32,3,10,409,0133.2340,0,N,1,6,9,0,1,1,0,10,10000,800.00,,15/12/2015,LUIZMORAES,100,800,
2015,12,32,3,10,409,0133.2360,0,S,1,6,9,0,4,4,0,144,36000,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,409,0133.3030,0,N,1,6,9,0,30,30,0,300,10000,500.00,"Segundo a COMEA, a cultura não recebe tratos culturais algum. O desestímulo do produtor com a cultura tem no preço baixo do produto, seu principal motivo.",15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,409,0134.0022,0,N,1,6,9,200,1950,1950,0,1872,960,5083.00,"Junho - Segundo a COMEA, deverá ocorrer perda de até 50%(cinquenta por cento) do rendimento médio, devido ao longo período de estiagem no município.",15/12/2015,LUIZMORAES,100,3500,
2015,12,32,3,10,409,0134.0022,0,S,1,6,9,0,50,50,0,90,1800,5083.00,"Segundo a COMEA, a área da cultura foi superestimada. Reavaliado o rendimento médio.",15/12/2015,LUIZMORAES,100,4766.4,
2015,12,32,3,10,409,0135.0010,0,N,1,6,9,6,15,15,20,9,600,2800.00,,15/12/2015,LUIZMORAES,100,2800,
2015,12,32,3,10,409,0139.2010,0,N,1,6,9,155,500,500,20,600,1200,2000.00,,15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,409,0139.9060,0,N,1,6,9,8,35,35,0,35,1000,4500.00,,15/12/2015,LUIZMORAES,100,4500,
2015,12,32,3,10,409,9119.4040,0,N,1,6,9,0,200,200,20,3600,18000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2405,0111.0070,1,N,1,6,2,0,40,40,0,72,1800,600.00,Fev - Retificado dados depois de ser feito levantamento,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,2405,0111.0070,2,N,1,6,2,0,15,15,0,27,1800,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2405,0113.0010,0,N,1,6,2,0,100,100,40,2000,20000,45.00,Seca prejudicou rendimento.,15/12/2015,LUIZMORAES,100,45,
2015,12,32,3,10,2405,0119.1040,1,N,1,6,2,0,10,10,0,6,600,3000.00,Abril - Verificado pequenas áreas plantadas,15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,2405,0119.1040,2,N,1,6,2,0,15,15,0,9,600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,2405,0119.1040,3,N,1,6,2,0,15,15,100,9,600,2200.00,,15/12/2015,LUIZMORAES,100,2200,
2015,12,32,3,10,2405,0119.2050,0,N,1,6,2,0,10,10,30,200,20000,45.00,"Ampliada a área, seca prejudicou rendimento.",15/12/2015,LUIZMORAES,100,45,
2015,12,32,3,10,2405,0119.2130,0,N,1,6,2,0,15,15,0,300,20000,150.00,"Fev - Falta de pastagem, incentivou o plantio para silagem",15/12/2015,LUIZMORAES,100,150,
2015,12,32,3,10,2405,0121.2100,0,S,1,6,9,0,8,8,30,480,60000,2000.00,A cultura encontra-se em tratos culturais.,15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,2405,0121.3110,0,N,1,6,2,0,5,5,0,150,30000,1900.00,Fev - Reavaliado o rendimento,15/12/2015,LUIZMORAES,100,1900,
2015,12,32,3,10,2405,0121.6040,0,N,1,6,9,0,5,5,40,40,8000,1500.00,,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2405,0131.0010,0,N,1,6,2,7,25,25,0,213,8520,1000.00,Estiagem derrubou a produtividade. A COMEA estima uma perda de 15%(quinze por cento) no rendimento esperado por hectare.,15/12/2015,LUIZMORAES,100,1000,
2015,12,32,3,10,2405,0133.1040,0,N,1,6,2,2,15,15,0,330,22000,1400.00,,15/12/2015,LUIZMORAES,100,1400,
2015,12,32,3,10,2405,0133.1070,0,N,1,6,2,12,40,40,0,680,17000,800.00,"Segundo a COMEA, devido ao longo período de estiagem, a cultura teve uma perda de 15%(quinze por cento) no seu rendimento médio esperado.",15/12/2015,LUIZMORAES,100,800,
2015,12,32,3,10,2405,0133.2030,0,N,1,6,9,0,10,10,30,90,9000,1500.00,,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2405,0133.2080,0,N,1,6,9,5,2180,2180,30,14500,6651,1240.00,,15/12/2015,LUIZMORAES,100,1240,
2015,12,32,3,10,2405,0133.2220,0,N,1,6,2,0,5,5,100,60,12000,1300.00,Cultura sendo substituida. houve redução de área,15/12/2015,LUIZMORAES,100,1300,
2015,12,32,3,10,2405,0133.2340,0,N,1,6,2,0,5,5,0,60,12000,500.00,"Estiagem foi benéfica para a produção, melhor rendimento.",15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2405,0133.2360,0,S,1,6,2,0,10,10,100,250,25000,1500.00,"Pouco interesse no plantio, estiagem derrubou rendimento.",15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2405,0133.3030,0,N,1,6,2,0,40,40,70,560,14000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2405,0134.0021,0,N,1,6,2,0,650,650,0,507,780,3000.00,"Fev - Houve substituição da cultura por pastagem. A estiagem prejudicou muito a produtividade. O longo período de estiagem, Junho - segundo a COMEA, deverá ocorrer uma perda na ordem de 30%(trinta por cento) no rendimento médio.(OBS fechou 2014 com 1,000 kg/ha), para este ano ja foi lançado mais de 50% de queda, (Confirmar o Rendimento para este ano e não a porcentagem de queda)",15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,2405,0134.0022,0,N,1,6,2,100,900,900,0,378,420,5083.00,"A estiagem prejudicou muito a produtividade. Segundo a COMEA, devido ao longo período de estiagem, houve uma perda de 30%(trinta por cento) no rendimento médio por hectare.",15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,2405,0135.0010,0,N,1,6,9,17,135,135,100,19,141,3000.00,"Jun - Área esta sendo reavaliada pelo INCAPER para 152 hectares. Em produção 135 hectares, em formação 17 hectares. Houve a correção do rendimento médio por hectare, de 500 quilos para 138 quilos. Segundo os técnicos, pelas seguintes razões: a cultura é de fundo de quintal, não recebe adubação nem os tratos culturais devidos.Não é uma cultura solteira, a mesma está sempre em segundo plano.",15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,2405,0139.1060,0,N,1,4,2,4,0,0,,0,0,,"Pimenta-do-reino, segundo a COMEA, existe uma área da cultura em formação, em caráter experimental. Com relação ao rendimento médio esperado e produção, a mesma ainda se encontra em fase bem inicial. Segundo a COMEA, houve aumento em mais 01 hectare da cultura.",15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,2405,0139.2010,0,N,1,6,9,180,1270,1270,30,1715,1350,2015.00,,15/12/2015,LUIZMORAES,100,2015,
2015,12,32,3,10,2405,0139.9060,0,N,1,6,2,125,100,100,50,150,1500,4500.00,"Cultura em expansão. Segundo a COMEA, houve um aumento na área em formação de 05 hectares, devido a distribuição de mudas(Pupunha).",15/12/2015,LUIZMORAES,100,4500,
2015,12,32,3,10,2405,9119.4040,0,N,1,6,2,0,100,100,40,2000,20000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,2603,0111.0070,1,N,1,6,2,0,5,5,0,9,1800,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2603,0111.0070,2,N,1,1,2,0,0,0,,0,0,,"Segundo a COMEA, o milho em grão de 2ª safra, existia intenção de plantio de 10 hectares, desestimulados pelo preço oferecido pelo produto, os agricultores, não efetivaram o plantio.",15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,2603,0113.0010,0,N,1,6,9,0,15,15,20,680,45333,45.00,,15/12/2015,LUIZMORAES,100,45,
2015,12,32,3,10,2603,0119.1040,1,N,1,1,2,0,0,0,,0,0,,Não se planta feijão da 1ª safra.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,2603,0119.1040,2,N,1,6,2,0,10,10,0,6,600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,2603,0119.1040,3,N,1,6,9,0,5,5,100,3,600,2800.00,,15/12/2015,LUIZMORAES,100,2800,
2015,12,32,3,10,2603,0119.2050,0,N,1,6,9,3,10,10,0,300,30000,50.00,Junho - Cultura sem trato baixo rendimento.,15/12/2015,LUIZMORAES,100,50,
2015,12,32,3,10,2603,0119.2130,0,N,1,6,2,0,20,20,0,400,20000,150.00,,15/12/2015,LUIZMORAES,100,150,
2015,12,32,3,10,2603,0121.3110,0,S,1,6,9,0,20,20,30,600,30000,1500.00,"Novos cursos fornecidos pelo INCAPER, preços elevados e alimentação escolar. estão incentivando o plantio.",15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2603,0121.6040,0,N,1,1,2,0,0,0,,0,0,,"Segundo a COMEA, existia a intenção de plantio da cultura, em 10 hectares. Devido ao preço oferecido não ser o pretendido por parte dos agricultores, os mesmos resolveram não efetuar o plantio.",15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,2603,0131.0010,0,N,1,6,8,7,8,8,0,140,17500,980.00,"Junho - Aumento no rendimento médio esperado da cultura, segundo a COMEA, melhores tratos culturais por parte dos produtores, incentivados pelo preço alcançado pelo produto.",15/12/2015,LUIZMORAES,100,1134,
2015,12,32,3,10,2603,0132.0010,0,S,1,6,9,0,2,2,100,25,12500,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,2603,0133.1040,0,N,1,6,9,0,1,1,10,20,20000,850.00,,15/12/2015,LUIZMORAES,100,850,
2015,12,32,3,10,2603,0133.1070,0,N,1,6,9,6,7,7,0,98,14000,700.00,,15/12/2015,LUIZMORAES,100,700,
2015,12,32,3,10,2603,0133.2010,0,N,1,6,2,0,4,4,0,34,8500,1500.00,Estiagem prejudicou rendimento.,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2603,0133.2020,0,N,1,6,9,0,4,4,0,20,5000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,2603,0133.2030,0,N,1,6,2,0,2,2,0,16,8000,525.00,,15/12/2015,LUIZMORAES,100,525,
2015,12,32,3,10,2603,0133.2080,0,N,1,6,9,200,3000,3000,20,30000,10000,1280.00,Estiagem prejudicou rendimento.,15/12/2015,LUIZMORAES,100,1280,
2015,12,32,3,10,2603,0133.2220,0,N,1,6,9,0,1,1,0,16,16000,1250.00,,15/12/2015,LUIZMORAES,100,1250,
2015,12,32,3,10,2603,0133.2360,0,N,1,6,9,0,1,1,0,20,20000,1500.00,,15/12/2015,LUIZMORAES,100,1500,
2015,12,32,3,10,2603,0133.3030,0,N,1,6,9,0,4,4,30,60,15000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,2603,0134.0021,0,N,1,6,9,0,25,25,0,34,1360,2500.00,"Junho -A estiagem prejudicou rendimento. A perda no rendimento médio por hectare, segundo a COMEA, deverá ser de 10%(dez por cento).",15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,2603,0134.0022,0,N,1,6,9,350,2550,2550,0,3212,1260,5083.00,"Junho - A estiagem prejudicou rendimento. Segundo a COMEA, devido ao longo período de estiagem, estima-se uma perda no rendimento médio por hectare, entre 5%(cinco por cento) e 10%(dez por cento).",15/12/2015,LUIZMORAES,100,3300,
2015,12,32,3,10,2603,0134.0022,0,S,1,6,2,50,150,150,0,360,2400,5083.00,,15/12/2015,LUIZMORAES,100,3500,
2015,12,32,3,10,2603,0135.0010,0,N,1,6,9,4,30,30,100,19,633,2600.00,,15/12/2015,LUIZMORAES,100,2600,
2015,12,32,3,10,2603,0139.2010,0,N,1,6,9,16,15,15,0,23,1533,1850.00,Fevereiro - Estiagem prejudicou rendimento.,15/12/2015,LUIZMORAES,100,1965,
2015,12,32,3,10,2603,0139.9060,0,N,1,6,9,0,5,5,20,7,1400,4500.00,,15/12/2015,LUIZMORAES,100,4500,
2015,12,32,3,10,2603,9119.4040,0,N,1,6,9,0,40,40,0,720,18000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,4203,0111.0070,1,N,1,6,2,0,5,5,0,13,2600,600.00,"Segundo a COMEA, a estiagem prejudicou muito o rendimento, o mesmo deverá sofrer uma queda em até 60%(sessenta por cento).",15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,4203,0111.0070,2,N,1,6,2,0,5,5,0,14,2800,500.00,"A cultura, segundo a COMEA, devido ao longo período de estiagem, deverá ter uma perda em torno de 60(sessenta por cento).",15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,4203,0119.1040,1,N,1,1,2,0,0,0,,0,0,,Não houve plantio.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,4203,0119.1040,2,N,1,6,2,0,4,4,0,1,250,2000.00,"Segundo a COMEA, devido ao longo período de estiagem, o rendimento médio por hectare que era de 750 quilos, se obteve apenas 250 quilos por hectare.",15/12/2015,LUIZMORAES,100,1800,
2015,12,32,3,10,4203,0119.1040,3,N,1,6,9,0,6,6,100,5,833,2800.00,Devido a seca na região a cultura nem foi plantada.,15/12/2015,LUIZMORAES,100,2800,
2015,12,32,3,10,4203,0119.2050,0,N,1,6,9,0,2,2,100,60,30000,60.00,"Segundo a COMEA, sem adubação o rendimento é muito baixo.",15/12/2015,LUIZMORAES,100,60,
2015,12,32,3,10,4203,0119.2130,0,N,1,6,2,0,12,12,40,240,20000,150.00,Corrigida a área da cultura de 07 hectares para 12 hectares e a produção esperada.,15/12/2015,LUIZMORAES,100,150,
2015,12,32,3,10,4203,0133.2030,0,N,1,6,9,0,60,60,30,720,12000,1200.00,,15/12/2015,LUIZMORAES,100,1200,
2015,12,32,3,10,4203,0133.2080,0,N,1,6,2,0,10,10,30,200,20000,1000.00,,15/12/2015,LUIZMORAES,100,1000,
2015,12,32,3,10,4203,0133.2220,0,N,1,4,9,2,0,0,,0,0,,Cultura em formação.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,4203,0133.2340,0,N,1,6,9,8,1,1,0,20,20000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,4203,0133.2360,0,S,1,6,9,0,2,2,50,40,20000,1520.00,,15/12/2015,LUIZMORAES,100,1520,
2015,12,32,3,10,4203,0133.3030,0,N,1,6,9,0,10,10,40,100,10000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,4203,0134.0022,0,N,1,6,9,0,140,140,0,171,1221,5083.00,"Segundo a COMEA, devido ao longo período de estiagem, deverá haver uma perda no rendimento médio esperado, em torno de 50%(cinquenta por cento).",15/12/2015,LUIZMORAES,100,2800,
2015,12,32,3,10,4203,0134.0022,0,S,1,6,2,50,200,200,0,300,1500,2000.00,"Estiagem prejudicou rendimento. Segundo a COMEA, a perda no rendimento médio, deverá girar em torno de 40%(quarenta por cento). O Rendimento do conilon foi reavaliado pela Incaper local.",15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,4203,0135.0010,0,N,1,4,2,8,0,0,,0,0,,Cultura em formação.,15/12/2015,LUIZMORAES,0,0,
2015,12,32,3,10,4203,0139.2010,0,N,1,6,9,25,50,50,30,70,1400,2000.00,,15/12/2015,LUIZMORAES,100,2000,
2015,12,32,3,10,4203,9119.4040,0,N,1,5,9,0,5,5,100,100,20000,550.00,,15/12/2015,LUIZMORAES,100,550,
2015,12,32,3,10,4401,0111.0070,1,N,1,6,2,0,30,30,0,60,2000,450.00,Redução da produtividade devido as fortes secas.,15/12/2015,LUIZMORAES,100,450,
2015,12,32,3,10,4401,0111.0070,2,N,1,6,9,0,50,50,20,150,3000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,4401,0113.0010,0,N,1,6,9,0,50,50,20,1500,30000,45.00,"Cultura sem trato cultural, baixo rendimento.",15/12/2015,LUIZMORAES,100,45,
2015,12,32,3,10,4401,0119.1040,1,N,1,6,2,0,5,5,0,2,400,3000.00,"Devido a seca, a produtividade foi mínima.",15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,4401,0119.1040,2,N,1,6,2,0,10,10,0,6,600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,4401,0119.2050,0,N,1,6,8,0,50,50,20,1500,30000,50.00,"Cultura sem trato cultural, baixo rendimento.",15/12/2015,LUIZMORAES,100,90,
2015,12,32,3,10,4401,0119.2130,0,N,1,6,2,0,120,120,0,2400,20000,250.00,,15/12/2015,LUIZMORAES,100,250,
2015,12,32,3,10,4401,0119.4040,0,N,1,6,9,0,50,50,20,900,18000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,4401,0121.2040,0,N,1,6,9,0,3,3,50,25,8333,800.00,,15/12/2015,LUIZMORAES,100,800,
2015,12,32,3,10,4401,0121.2090,0,S,1,6,9,0,3,3,60,33,11000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,4401,0121.3110,0,N,1,6,9,0,7,7,50,140,20000,600.00,,15/12/2015,LUIZMORAES,100,600,
2015,12,32,3,10,4401,0121.6040,0,N,1,6,2,0,30,30,0,240,8000,1400.00,,15/12/2015,LUIZMORAES,100,1400,
2015,12,32,3,10,4401,0131.0010,0,N,1,6,9,0,30,30,0,360,12000,700.00,,15/12/2015,LUIZMORAES,100,700,
2015,12,32,3,10,4401,0133.1040,0,N,1,6,9,0,5,5,0,125,25000,1300.00,,15/12/2015,LUIZMORAES,100,1300,
2015,12,32,3,10,4401,0133.2030,0,N,1,6,9,10,10,10,20,80,8000,250.00,,15/12/2015,LUIZMORAES,100,250,
2015,12,32,3,10,4401,0133.2080,0,N,1,6,9,0,1000,1000,40,5000,5000,1200.00,Estiagem reduziu produtividade,15/12/2015,LUIZMORAES,100,1200,
2015,12,32,3,10,4401,0133.2360,0,S,1,6,9,2,5,5,100,100,20000,1650.00,,15/12/2015,LUIZMORAES,100,1650,
2015,12,32,3,10,4401,0133.3030,0,N,1,6,2,0,10,10,100,100,10000,500.00,,15/12/2015,LUIZMORAES,100,500,
2015,12,32,3,10,4401,0134.0021,0,N,1,6,9,0,250,250,0,450,1800,3000.00,Retificado rendimento.,15/12/2015,LUIZMORAES,100,3000,
2015,12,32,3,10,4401,0134.0022,0,N,1,6,9,750,1050,1050,0,945,900,5083.00,Estiagem prolongada prejudicou rendimento.,15/12/2015,LUIZMORAES,100,2500,
2015,12,32,3,10,4401,0135.0010,0,N,1,6,9,0,5,5,40,3,600,2500.00,,15/12/2015,LUIZMORAES,100,2500,
